id,structure_id,metric_id,value,date_key
6118,150,4,-0.002518665,12/31/2016
6119,150,4,0.004708,1/31/2017
6120,150,4,-0.003215671,2/28/2017
6121,150,4,0.003149241,3/31/2017
6122,150,4,0.002988885,4/30/2017
6123,150,4,0.002545605,5/31/2017
6124,150,4,0.001542935,6/30/2017
6125,151,4,-0.000116981,7/31/2016
6126,151,4,0.002046149,8/31/2016
6127,151,4,0.001936393,9/30/2016
6128,151,4,0.001120094,10/31/2016
6129,151,4,-0.000200073,11/30/2016
6130,151,4,-0.000783507,12/31/2016
6131,151,4,0.002081029,1/31/2017
6132,151,4,-0.001306908,2/28/2017
6133,151,4,-0.000825162,3/31/2017
6134,151,4,-0.000770341,4/30/2017
6135,151,4,0.002196905,5/31/2017
6136,151,4,-0.000424817,6/30/2017
6137,152,4,0,7/31/2016
6138,152,4,0,8/31/2016
6139,152,4,0,9/30/2016
6140,152,4,0,10/31/2016
6141,152,4,0,11/30/2016
6142,152,4,0,12/31/2016
6143,152,4,0,1/31/2017
6144,152,4,0,2/28/2017
6145,152,4,0,3/31/2017
6146,152,4,0,4/30/2017
6147,152,4,0,5/31/2017
6148,152,4,0,6/30/2017
6149,153,4,-0.015795849,7/31/2016
6150,153,4,0.002030197,8/31/2016
6151,153,4,-0.000185535,9/30/2016
6152,153,4,0.006605836,10/31/2016
6153,153,4,0.003908367,11/30/2016
6154,153,4,0.002248304,12/31/2016
6155,153,4,-0.014055027,1/31/2017
6156,153,4,-0.009257482,2/28/2017
6157,153,4,-0.005470165,3/31/2017
6158,153,4,0.004729333,4/30/2017
6159,153,4,0.000661959,5/31/2017
6160,153,4,0.004535954,6/30/2017
6161,154,4,-0.040487732,7/31/2016
6162,154,4,0.008253446,8/31/2016
6163,154,4,-0.00147781,9/30/2016
6164,154,4,0.016851542,10/31/2016
6165,154,4,-0.008896339,11/30/2016
6166,154,4,-0.0126822,12/31/2016
6167,154,4,-0.008865123,1/31/2017
6168,154,4,-0.020284197,2/28/2017
6169,154,4,0.009857846,3/31/2017
6170,154,4,0.00110874,4/30/2017
6171,154,4,0.005206998,5/31/2017
6172,154,4,0.004754299,6/30/2017
6173,155,4,0,7/31/2016
6174,155,4,0,8/31/2016
6175,155,4,0,9/30/2016
6176,155,4,0,10/31/2016
6177,155,4,0,11/30/2016
6178,155,4,0,12/31/2016
6179,155,4,0,1/31/2017
6180,155,4,0,2/28/2017
6181,155,4,0,3/31/2017
6182,155,4,0,4/30/2017
6183,155,4,0,5/31/2017
6184,155,4,0,6/30/2017
6185,156,4,0.006010718,7/31/2016
6186,156,4,0.001089388,8/31/2016
6187,156,4,0.007765628,9/30/2016
6188,156,4,0.009295086,10/31/2016
6189,156,4,0.020327534,11/30/2016
6190,156,4,0.007133644,12/31/2016
6191,156,4,0.002533198,1/31/2017
6192,156,4,0.012082306,2/28/2017
6193,156,4,0.005052001,3/31/2017
6194,156,4,0.004699572,4/30/2017
6195,156,4,0.003561786,5/31/2017
6196,156,4,0.003911655,6/30/2017
6197,157,4,0.001778108,7/31/2016
6198,157,4,0.001338708,8/31/2016
6199,157,4,0.001385578,9/30/2016
6200,157,4,0.000605516,10/31/2016
6201,157,4,0.000802604,11/30/2016
6202,157,4,0.000783754,12/31/2016
6203,157,4,0.001098528,1/31/2017
6204,157,4,-0.000354034,2/28/2017
6205,157,4,0.000214081,3/31/2017
6206,157,4,0.000361982,4/30/2017
6207,157,4,0.000907756,5/31/2017
6208,157,4,0.000809935,6/30/2017
6209,158,4,-0.026417081,7/31/2016
6210,158,4,0.008040055,8/31/2016
6211,158,4,0.007735439,9/30/2016
6212,158,4,0.0162348,10/31/2016
6213,158,4,0.012759652,11/30/2016
6214,158,4,0.015797348,12/31/2016
6215,158,4,0.000349123,1/31/2017
6216,158,4,-0.006593611,2/28/2017
6217,158,4,-0.003590569,3/31/2017
6218,158,4,-0.006285636,4/30/2017
6219,158,4,0.012195707,5/31/2017
6220,158,4,0.011199201,6/30/2017
6221,159,4,0.019107907,7/31/2016
6222,159,4,0.000838507,8/31/2016
6223,159,4,-0.008036313,9/30/2016
6224,159,4,-0.012417806,10/31/2016
6225,159,4,0.024136094,11/30/2016
6226,159,4,0.030299774,12/31/2016
6227,159,4,-0.019464835,1/31/2017
6228,159,4,0.005035995,2/28/2017
6229,159,4,0.017665155,3/31/2017
6230,159,4,0.017801562,4/30/2017
6231,159,4,0.004410182,5/31/2017
6232,159,4,-0.013899828,6/30/2017
6233,161,4,-0.028146711,7/31/2016
6234,161,4,0.004836065,8/31/2016
6235,161,4,0.013001639,9/30/2016
6236,161,4,0.01564437,10/31/2016
6237,161,4,-0.007249638,11/30/2016
6238,161,4,0.009006558,12/31/2016
6239,161,4,0.000294803,1/31/2017
6240,161,4,-0.011994041,2/28/2017
6241,161,4,-0.003537029,3/31/2017
6242,161,4,-0.005728676,4/30/2017
6243,161,4,0.038059567,5/31/2017
6244,161,4,0.014322461,6/30/2017
6245,162,4,0.002061036,7/31/2016
6246,162,4,-0.002643131,8/31/2016
6247,162,4,-0.000659269,9/30/2016
6248,162,4,0.004143028,10/31/2016
6249,162,4,-0.001918957,11/30/2016
6250,162,4,-0.000874232,12/31/2016
6251,162,4,0.003006667,1/31/2017
6252,162,4,-0.001357597,2/28/2017
6253,162,4,0.001467363,3/31/2017
6254,162,4,-0.001876288,4/30/2017
6255,162,4,-0.001334908,5/31/2017
6256,162,4,0.003398979,6/30/2017
6257,164,4,0.001427568,7/31/2016
6258,164,4,0.004066422,8/31/2016
6259,164,4,0.000718941,9/30/2016
6260,164,4,0.001621441,10/31/2016
6261,164,4,-5.28E-05,11/30/2016
6262,164,4,-0.002518665,12/31/2016
6263,164,4,0.004708,1/31/2017
6264,164,4,-0.003215671,2/28/2017
6265,164,4,0.003149241,3/31/2017
6266,164,4,0.002988885,4/30/2017
6267,164,4,0.002545605,5/31/2017
6268,164,4,0.001542935,6/30/2017
6269,165,4,-0.000116981,7/31/2016
6270,165,4,0.002046149,8/31/2016
6271,165,4,0.001936393,9/30/2016
6272,165,4,0.001120094,10/31/2016
6273,165,4,-0.000200073,11/30/2016
6274,165,4,-0.000783507,12/31/2016
6275,165,4,0.002081029,1/31/2017
6276,165,4,-0.001306908,2/28/2017
6277,165,4,-0.000825162,3/31/2017
6278,165,4,-0.000770341,4/30/2017
6279,165,4,0.002196905,5/31/2017
6280,165,4,-0.000424817,6/30/2017
6281,166,4,0,7/31/2016
6282,166,4,0,8/31/2016
6283,166,4,0,9/30/2016
6284,166,4,0,10/31/2016
6285,166,4,0,11/30/2016
6286,166,4,0,12/31/2016
6287,166,4,0,1/31/2017
6288,166,4,0,2/28/2017
6289,166,4,0,3/31/2017
6290,166,4,0,4/30/2017
6291,166,4,0,5/31/2017
6292,166,4,0,6/30/2017
6293,167,4,-0.015795849,7/31/2016
6294,167,4,0.002030197,8/31/2016
6295,167,4,-0.000185535,9/30/2016
6296,167,4,0.006605836,10/31/2016
6297,167,4,0.003908367,11/30/2016
6298,167,4,0.002248304,12/31/2016
6299,167,4,-0.014055027,1/31/2017
6300,167,4,-0.009257482,2/28/2017
6301,167,4,-0.005470165,3/31/2017
6302,167,4,0.004729333,4/30/2017
6303,167,4,0.000661959,5/31/2017
6304,167,4,0.004535954,6/30/2017
6305,168,4,-0.040487732,7/31/2016
6306,168,4,0.008253446,8/31/2016
6307,168,4,-0.00147781,9/30/2016
6308,168,4,0.016851542,10/31/2016
6309,168,4,-0.008896339,11/30/2016
6310,168,4,-0.0126822,12/31/2016
6311,168,4,-0.008865123,1/31/2017
6312,168,4,-0.020284197,2/28/2017
6313,168,4,0.009857846,3/31/2017
6314,168,4,0.00110874,4/30/2017
6315,168,4,0.005206998,5/31/2017
6316,168,4,0.004754299,6/30/2017
6317,169,4,0.006010718,7/31/2016
6318,169,4,0.001089388,8/31/2016
6319,169,4,0.007765628,9/30/2016
6320,169,4,0.009295086,10/31/2016
6321,169,4,0.020327534,11/30/2016
6322,169,4,0.007133644,12/31/2016
6323,169,4,0.002533198,1/31/2017
6324,169,4,0.012082306,2/28/2017
6325,169,4,0.005052001,3/31/2017
6326,169,4,0.004699572,4/30/2017
6327,169,4,0.003561786,5/31/2017
6328,169,4,0.003911655,6/30/2017
6329,170,4,0.001778108,7/31/2016
6330,170,4,0.001338708,8/31/2016
6331,170,4,0.001385578,9/30/2016
6332,170,4,0.000605516,10/31/2016
6333,170,4,0.000802604,11/30/2016
6334,170,4,0.000783754,12/31/2016
6335,170,4,0.001098528,1/31/2017
6336,170,4,-0.000354034,2/28/2017
6337,170,4,0.000214081,3/31/2017
6338,170,4,0.000361982,4/30/2017
6339,170,4,0.000907756,5/31/2017
6340,170,4,0.000809935,6/30/2017
6341,171,4,-0.026417081,7/31/2016
6342,171,4,0.008040055,8/31/2016
6343,171,4,0.007735439,9/30/2016
6344,171,4,0.0162348,10/31/2016
6345,171,4,0.012759652,11/30/2016
6346,171,4,0.015797348,12/31/2016
6347,171,4,0.000349123,1/31/2017
6348,171,4,-0.006593611,2/28/2017
6349,171,4,-0.003590569,3/31/2017
6350,171,4,-0.006285636,4/30/2017
6351,171,4,0.012195707,5/31/2017
6352,171,4,0.011199201,6/30/2017
6353,172,4,0,3/31/2017
6354,172,4,0,4/30/2017
6355,172,4,0,5/31/2017
6356,172,4,0,6/30/2017
6357,173,4,-0.028146711,7/31/2016
6358,173,4,0.004836065,8/31/2016
6359,173,4,0.013001639,9/30/2016
6360,173,4,0.01564437,10/31/2016
6361,173,4,-0.007249638,11/30/2016
6362,173,4,0.009006558,12/31/2016
6363,173,4,0.000294803,1/31/2017
6364,173,4,-0.011994041,2/28/2017
6365,173,4,-0.003537029,3/31/2017
6366,173,4,-0.005728676,4/30/2017
6367,173,4,0.038059567,5/31/2017
6368,173,4,0.014322461,6/30/2017
6369,174,4,0.002061036,7/31/2016
6370,174,4,-0.002643131,8/31/2016
6371,174,4,-0.000659269,9/30/2016
6372,174,4,0.004143028,10/31/2016
6373,174,4,-0.001918957,11/30/2016
6374,174,4,-0.000874232,12/31/2016
6375,174,4,0.003006667,1/31/2017
6376,174,4,-0.001357597,2/28/2017
6377,174,4,0.001467363,3/31/2017
6378,174,4,-0.001876288,4/30/2017
6379,174,4,-0.001334908,5/31/2017
6380,174,4,0.003398979,6/30/2017
6381,176,4,0.001427568,7/31/2016
6382,176,4,0.004066422,8/31/2016
6383,176,4,0.000718941,9/30/2016
6384,176,4,0.001621441,10/31/2016
6385,176,4,-5.28E-05,11/30/2016
6386,176,4,-0.002518665,12/31/2016
6387,176,4,0.004708,1/31/2017
6388,176,4,-0.003215671,2/28/2017
6389,176,4,0.003149241,3/31/2017
6390,176,4,0.002988885,4/30/2017
6391,176,4,0.002545605,5/31/2017
6392,176,4,0.001542935,6/30/2017
6393,177,4,-0.000116981,7/31/2016
6394,177,4,0.002046149,8/31/2016
6395,177,4,0.001936393,9/30/2016
6396,177,4,0.001120094,10/31/2016
6397,177,4,-0.000200073,11/30/2016
6398,177,4,-0.000783507,12/31/2016
6399,177,4,0.002081029,1/31/2017
6400,177,4,-0.001306908,2/28/2017
6401,177,4,-0.000825162,3/31/2017
6402,177,4,-0.000770341,4/30/2017
6403,177,4,0.002196905,5/31/2017
6404,177,4,-0.000424817,6/30/2017
6405,178,4,-0.040487732,7/31/2016
6406,178,4,0.008253446,8/31/2016
6407,178,4,-0.00147781,9/30/2016
6408,178,4,0.016851542,10/31/2016
6409,178,4,-0.008896339,11/30/2016
6410,178,4,-0.0126822,12/31/2016
6411,178,4,-0.008865123,1/31/2017
6412,178,4,-0.020284197,2/28/2017
6413,178,4,0.009857846,3/31/2017
6414,178,4,0.00110874,4/30/2017
6415,178,4,0.005206998,5/31/2017
6416,178,4,0.004754299,6/30/2017
6417,179,4,0,7/31/2016
6418,179,4,0,8/31/2016
6419,179,4,0,9/30/2016
6420,179,4,0,10/31/2016
6421,179,4,0,11/30/2016
6422,179,4,0,12/31/2016
6423,179,4,0,1/31/2017
6424,179,4,0,2/28/2017
6425,179,4,0,3/31/2017
6426,179,4,0,4/30/2017
6427,179,4,0,5/31/2017
6428,179,4,0,6/30/2017
6429,180,4,0.006010718,7/31/2016
6430,180,4,0.001089388,8/31/2016
6431,180,4,0.007765628,9/30/2016
6432,180,4,0.009295086,10/31/2016
6433,180,4,0.020327534,11/30/2016
6434,180,4,0.007133644,12/31/2016
6435,180,4,0.002533198,1/31/2017
6436,180,4,0.012082306,2/28/2017
6437,180,4,0.005052001,3/31/2017
6438,180,4,0.004699572,4/30/2017
6439,180,4,0.003561786,5/31/2017
6440,180,4,0.003911655,6/30/2017
6441,181,4,0.001778108,7/31/2016
6442,181,4,0.001338708,8/31/2016
6443,181,4,0.001385578,9/30/2016
6444,181,4,0.000605516,10/31/2016
6445,181,4,0.000802604,11/30/2016
6446,181,4,0.000783754,12/31/2016
6447,181,4,0.001098528,1/31/2017
6448,181,4,-0.000354034,2/28/2017
6449,181,4,0.000214081,3/31/2017
6450,181,4,0.000361982,4/30/2017
6451,181,4,0.000907756,5/31/2017
6452,181,4,0.000809935,6/30/2017
6453,182,4,-0.026417081,7/31/2016
6454,182,4,0.008040055,8/31/2016
6455,182,4,0.007735439,9/30/2016
6456,182,4,0.0162348,10/31/2016
6457,182,4,0.012759652,11/30/2016
6458,182,4,0.015797348,12/31/2016
6459,182,4,0.000349123,1/31/2017
6460,182,4,-0.006593611,2/28/2017
6461,182,4,-0.003590569,3/31/2017
6462,182,4,-0.006285636,4/30/2017
6463,182,4,0.012195707,5/31/2017
6464,182,4,0.011199201,6/30/2017
6465,183,4,0.016204261,7/31/2016
6466,183,4,0.000867171,8/31/2016
6467,183,4,-0.006380719,9/30/2016
6468,183,4,-0.010867792,10/31/2016
6469,183,4,0.019137988,11/30/2016
6470,183,4,0.027013478,12/31/2016
6471,183,4,-0.016987141,1/31/2017
6472,183,4,0.004394569,2/28/2017
6473,183,4,0.014608539,3/31/2017
6474,183,4,0.015722596,4/30/2017
6475,183,4,0.005522006,5/31/2017
6476,183,4,-0.011551784,6/30/2017
6477,185,4,-0.028146711,7/31/2016
6478,185,4,0.004836065,8/31/2016
6479,185,4,0.013001639,9/30/2016
6480,185,4,0.01564437,10/31/2016
6481,185,4,-0.007249638,11/30/2016
6482,185,4,0.009006558,12/31/2016
6483,185,4,0.000294803,1/31/2017
6484,185,4,-0.011994041,2/28/2017
6485,185,4,-0.003537029,3/31/2017
6486,185,4,-0.005728676,4/30/2017
6487,185,4,0.038059567,5/31/2017
6488,185,4,0.014322461,6/30/2017
6489,186,4,0.002061036,7/31/2016
6490,186,4,-0.002643131,8/31/2016
6491,186,4,-0.000659269,9/30/2016
6492,186,4,0.004143028,10/31/2016
6493,186,4,-0.001918957,11/30/2016
6494,186,4,-0.000874232,12/31/2016
6495,186,4,0.003006667,1/31/2017
6496,186,4,-0.001357597,2/28/2017
6497,186,4,0.001467363,3/31/2017
6498,186,4,-0.001876288,4/30/2017
6499,186,4,-0.001334908,5/31/2017
6500,186,4,0.003398979,6/30/2017
6501,188,4,0.001427568,7/31/2016
6502,188,4,0.004066422,8/31/2016
6503,188,4,0.000718941,9/30/2016
6504,188,4,0.001621441,10/31/2016
6505,188,4,-5.28E-05,11/30/2016
6506,188,4,-0.002518665,12/31/2016
6507,188,4,0.004708,1/31/2017
6508,188,4,-0.003215671,2/28/2017
6509,188,4,0.003149241,3/31/2017
6510,188,4,0.002988885,4/30/2017
6511,188,4,0.002545605,5/31/2017
6512,188,4,0.001542935,6/30/2017
6513,189,4,-0.000116981,7/31/2016
6514,189,4,0.002046149,8/31/2016
6515,189,4,0.001936393,9/30/2016
6516,189,4,0.001120094,10/31/2016
6517,189,4,-0.000200073,11/30/2016
6518,189,4,-0.000783507,12/31/2016
6519,189,4,0.002081029,1/31/2017
6520,189,4,-0.001306908,2/28/2017
6521,189,4,-0.000825162,3/31/2017
6522,189,4,-0.000770341,4/30/2017
6523,189,4,0.002196905,5/31/2017
6524,189,4,-0.000424817,6/30/2017
6525,190,4,0,7/31/2016
6526,190,4,0,8/31/2016
6527,190,4,0,9/30/2016
6528,190,4,0,10/31/2016
6529,190,4,0,11/30/2016
6530,190,4,0,12/31/2016
6531,190,4,0,1/31/2017
6532,190,4,0,2/28/2017
6533,190,4,0,3/31/2017
6534,190,4,0,4/30/2017
6535,190,4,0,5/31/2017
6536,190,4,0,6/30/2017
6537,191,4,-0.015795849,7/31/2016
6538,191,4,0.002030197,8/31/2016
6539,191,4,-0.000185535,9/30/2016
6540,191,4,0.006605836,10/31/2016
6541,191,4,0.003908367,11/30/2016
6542,191,4,0.002248304,12/31/2016
6543,191,4,-0.014055027,1/31/2017
6544,191,4,-0.009257482,2/28/2017
6545,191,4,-0.005470165,3/31/2017
6546,191,4,0.004729333,4/30/2017
6547,191,4,0.000661959,5/31/2017
6548,191,4,0.004535954,6/30/2017
6549,192,4,-0.040487732,7/31/2016
6550,192,4,0.008253446,8/31/2016
6551,192,4,-0.00147781,9/30/2016
6552,192,4,0.016851542,10/31/2016
6553,192,4,-0.008896339,11/30/2016
6554,192,4,-0.0126822,12/31/2016
6555,192,4,-0.008865123,1/31/2017
6556,192,4,-0.020284197,2/28/2017
6557,192,4,0.009857846,3/31/2017
6558,192,4,0.00110874,4/30/2017
6559,192,4,0.005206998,5/31/2017
6560,192,4,0.004754299,6/30/2017
6561,193,4,0,7/31/2016
6562,193,4,0,8/31/2016
6563,193,4,0,9/30/2016
6564,193,4,0,10/31/2016
6565,193,4,0,11/30/2016
6566,193,4,0,12/31/2016
6567,193,4,0,1/31/2017
6568,193,4,0,2/28/2017
6569,193,4,0,3/31/2017
6570,193,4,0,4/30/2017
6571,193,4,0,5/31/2017
6572,193,4,0,6/30/2017
6573,194,4,0.006010718,7/31/2016
6574,194,4,0.001089388,8/31/2016
6575,194,4,0.007765628,9/30/2016
6576,194,4,0.009295086,10/31/2016
6577,194,4,0.020327534,11/30/2016
6578,194,4,0.007133644,12/31/2016
6579,194,4,0.002533198,1/31/2017
6580,194,4,0.012082306,2/28/2017
6581,194,4,0.005052001,3/31/2017
6582,194,4,0.004699572,4/30/2017
6583,194,4,0.003561786,5/31/2017
6584,194,4,0.003911655,6/30/2017
6585,195,4,0.001778108,7/31/2016
6586,195,4,0.001338708,8/31/2016
6587,195,4,0.001385578,9/30/2016
6588,195,4,0.000605516,10/31/2016
6589,195,4,0.000802604,11/30/2016
6590,195,4,0.000783754,12/31/2016
6591,195,4,0.001098528,1/31/2017
6592,195,4,-0.000354034,2/28/2017
6593,195,4,0.000214081,3/31/2017
6594,195,4,0.000361982,4/30/2017
6595,195,4,0.000907756,5/31/2017
6596,195,4,0.000809935,6/30/2017
6597,196,4,-0.026417081,7/31/2016
6598,196,4,0.008040055,8/31/2016
6599,196,4,0.007735439,9/30/2016
6600,196,4,0.0162348,10/31/2016
6601,196,4,0.012759652,11/30/2016
6602,196,4,0.015797348,12/31/2016
6603,196,4,0.000349123,1/31/2017
6604,196,4,-0.006593611,2/28/2017
6605,196,4,-0.003590569,3/31/2017
6606,196,4,-0.006285636,4/30/2017
6607,196,4,0.012195707,5/31/2017
6608,196,4,0.011199201,6/30/2017
6609,197,4,-0.015644532,7/31/2016
6610,197,4,0.011840826,8/31/2016
6611,197,4,-0.01469626,9/30/2016
6612,197,4,-0.005474968,10/31/2016
6613,197,4,0.022440291,11/30/2016
6614,197,4,0.01453388,12/31/2016
6615,197,4,-0.031282513,1/31/2017
6616,197,4,-0.020635757,2/28/2017
6617,197,4,0.011915726,3/31/2017
6618,197,4,0.02756167,4/30/2017
6619,197,4,0.015135178,5/31/2017
6620,197,4,-0.027588711,6/30/2017
6621,199,4,0.001427568,7/31/2016
6622,199,4,0.004066422,8/31/2016
6623,199,4,0.000718941,9/30/2016
6624,199,4,0.001621441,10/31/2016
6625,199,4,-5.28E-05,11/30/2016
6626,199,4,-0.002518665,12/31/2016
6627,199,4,0.004708,1/31/2017
6628,199,4,-0.003215671,2/28/2017
6629,199,4,0.003149241,3/31/2017
6630,199,4,0.002988885,4/30/2017
6631,199,4,0.002545605,5/31/2017
6632,199,4,0.001542935,6/30/2017
6633,200,4,0.001165751,7/31/2016
6634,200,4,0.006232173,8/31/2016
6635,200,4,-0.000123469,9/30/2016
6636,200,4,0.007343897,10/31/2016
6637,200,4,0.012552069,11/30/2016
6638,200,4,0.002942865,12/31/2016
6639,200,4,0.003507869,1/31/2017
6640,200,4,-0.004895652,2/28/2017
6641,200,4,0.004934726,3/31/2017
6642,200,4,0.002791898,4/30/2017
6643,200,4,0.002124602,5/31/2017
6644,200,4,-0.002834953,6/30/2017
6645,202,4,0,7/31/2016
6646,202,4,0,8/31/2016
6647,202,4,0,9/30/2016
6648,202,4,0,10/31/2016
6649,202,4,0,11/30/2016
6650,202,4,0,12/31/2016
6651,202,4,0,1/31/2017
6652,202,4,0,2/28/2017
6653,202,4,0,3/31/2017
6654,202,4,0,4/30/2017
6655,202,4,0,5/31/2017
6656,202,4,0,6/30/2017
6657,203,4,0.005034465,7/31/2016
6658,203,4,0.007537491,8/31/2016
6659,203,4,0.001192951,9/30/2016
6660,203,4,0.003935138,10/31/2016
6661,203,4,0.007232509,11/30/2016
6662,203,4,-0.001538342,12/31/2016
6663,203,4,0.005016867,1/31/2017
6664,203,4,-0.005914416,2/28/2017
6665,203,4,0.003455345,3/31/2017
6666,203,4,0.005352809,4/30/2017
6667,203,4,0.005427861,5/31/2017
6668,203,4,0.000299342,6/30/2017
6669,204,4,0.001427568,7/31/2016
6670,204,4,0.004066422,8/31/2016
6671,204,4,0.000718941,9/30/2016
6672,204,4,0.001621441,10/31/2016
6673,204,4,-5.28E-05,11/30/2016
6674,204,4,-0.002518665,12/31/2016
6675,204,4,0.004708,1/31/2017
6676,204,4,-0.003215671,2/28/2017
6677,204,4,0.003149241,3/31/2017
6678,204,4,0.002988885,4/30/2017
6679,204,4,0.002545605,5/31/2017
6680,204,4,0.001542935,6/30/2017
6681,205,4,0.037768337,7/31/2016
6682,205,4,0.000124817,8/31/2016
6683,205,4,-0.008370803,9/30/2016
6684,205,4,-0.019914726,10/31/2016
6685,205,4,0.026301194,11/30/2016
6686,205,4,0.033608264,12/31/2016
6687,205,4,-0.015373525,1/31/2017
6688,205,4,0.011168165,2/28/2017
6689,205,4,0.022028905,3/31/2017
6690,205,4,0.021244092,4/30/2017
6691,205,4,0.000843542,5/31/2017
6692,205,4,-0.016448078,6/30/2017
6693,207,4,0.002061036,7/31/2016
6694,207,4,-0.002643131,8/31/2016
6695,207,4,-0.000659269,9/30/2016
6696,207,4,0.004143028,10/31/2016
6697,207,4,-0.001918957,11/30/2016
6698,207,4,-0.000874232,12/31/2016
6699,207,4,0.003006667,1/31/2017
6700,207,4,-0.001357597,2/28/2017
6701,207,4,0.001467363,3/31/2017
6702,207,4,-0.001876288,4/30/2017
6703,207,4,-0.001334908,5/31/2017
6704,207,4,0.003398979,6/30/2017
6705,208,4,0.001427568,7/31/2016
6706,208,4,0.004066422,8/31/2016
6707,208,4,0.000718941,9/30/2016
6708,208,4,0.001621441,10/31/2016
6709,208,4,-5.28E-05,11/30/2016
6710,208,4,-0.002518665,12/31/2016
6711,208,4,0.004708,1/31/2017
6712,208,4,-0.003215671,2/28/2017
6713,208,4,0.003149241,3/31/2017
6714,208,4,0.002988885,4/30/2017
6715,208,4,0.002545605,5/31/2017
6716,208,4,0.001542935,6/30/2017
6717,209,4,-0.000116981,7/31/2016
6718,209,4,0.002046149,8/31/2016
6719,209,4,0.001936393,9/30/2016
6720,209,4,0.001120094,10/31/2016
6721,209,4,-0.000200073,11/30/2016
6722,209,4,-0.000783507,12/31/2016
6723,209,4,0.002081029,1/31/2017
6724,209,4,-0.001306908,2/28/2017
6725,209,4,-0.000825162,3/31/2017
6726,209,4,-0.000770341,4/30/2017
6727,209,4,0.002196905,5/31/2017
6728,209,4,-0.000424817,6/30/2017
6729,210,4,0,7/31/2016
6730,210,4,0,8/31/2016
6731,210,4,0,9/30/2016
6732,210,4,0,10/31/2016
6733,210,4,0,11/30/2016
6734,210,4,0,12/31/2016
6735,210,4,0,1/31/2017
6736,210,4,0,2/28/2017
6737,210,4,0,3/31/2017
6738,210,4,0,4/30/2017
6739,210,4,0,5/31/2017
6740,210,4,0,6/30/2017
6741,1,13,-0.000692758,7/31/2016
6742,1,13,0.003470088,8/31/2016
6743,1,13,0.005382669,9/30/2016
6744,1,13,0.000459155,10/31/2016
6745,1,13,0.006341315,11/30/2016
6746,1,13,0.010846539,12/31/2016
6747,1,13,0.009066533,1/31/2017
6748,1,13,0.012724916,2/28/2017
6749,1,13,0.017658365,3/31/2017
6750,1,13,0.018192772,4/30/2017
6751,1,13,0.015975474,5/31/2017
6752,1,13,0.016002088,6/30/2017
6753,3,13,0,7/31/2016
6754,3,13,0,8/31/2016
6755,3,13,0,9/30/2016
6756,3,13,0,10/31/2016
6757,3,13,0,11/30/2016
6758,3,13,0,12/31/2016
6759,3,13,0,1/31/2017
6760,3,13,0,2/28/2017
6761,3,13,0,3/31/2017
6762,3,13,0,4/30/2017
6763,3,13,0,5/31/2017
6764,3,13,0,6/30/2017
6765,4,13,0,7/31/2016
6766,4,13,0,8/31/2016
6767,4,13,0,9/30/2016
6768,4,13,0,10/31/2016
6769,4,13,0,11/30/2016
6770,4,13,0,12/31/2016
6771,4,13,0,1/31/2017
6772,4,13,0,2/28/2017
6773,4,13,0,3/31/2017
6774,4,13,0,4/30/2017
6775,4,13,0,5/31/2017
6776,4,13,0,6/30/2017
6777,5,13,0,7/31/2016
6778,5,13,0,8/31/2016
6779,5,13,0,9/30/2016
6780,5,13,0,10/31/2016
6781,5,13,0,11/30/2016
6782,5,13,0,12/31/2016
6783,5,13,0,1/31/2017
6784,5,13,0,2/28/2017
6785,5,13,0,3/31/2017
6786,5,13,0,4/30/2017
6787,5,13,0,5/31/2017
6788,5,13,0,6/30/2017
6789,6,13,0,7/31/2016
6790,6,13,0,8/31/2016
6791,6,13,0,9/30/2016
6792,6,13,0,10/31/2016
6793,6,13,0,11/30/2016
6794,6,13,0,12/31/2016
6795,6,13,0,1/31/2017
6796,6,13,0,2/28/2017
6797,6,13,0,3/31/2017
6798,6,13,0,4/30/2017
6799,6,13,0,5/31/2017
6800,6,13,0,6/30/2017
6801,7,13,0,7/31/2016
6802,7,13,0,8/31/2016
6803,7,13,0,9/30/2016
6804,7,13,0,10/31/2016
6805,7,13,0,11/30/2016
6806,7,13,0,12/31/2016
6807,7,13,0,1/31/2017
6808,7,13,0,2/28/2017
6809,7,13,0,3/31/2017
6810,7,13,0,4/30/2017
6811,7,13,0,5/31/2017
6812,7,13,0,6/30/2017
6813,8,13,0.011445642,7/31/2016
6814,8,13,0.00843133,8/31/2016
6815,8,13,0.00718478,9/30/2016
6816,8,13,0.013043047,10/31/2016
6817,8,13,0.011044824,11/30/2016
6818,8,13,0.006038024,12/31/2016
6819,8,13,0.002620447,1/31/2017
6820,8,13,-0.000246119,2/28/2017
6821,8,13,0.002022875,3/31/2017
6822,8,13,0.002741062,4/30/2017
6823,8,13,0.010528994,5/31/2017
6824,8,13,0.00726908,6/30/2017
6825,9,13,0.011445642,7/31/2016
6826,9,13,0.00843133,8/31/2016
6827,9,13,0.00718478,9/30/2016
6828,9,13,0.013043047,10/31/2016
6829,9,13,0.011044824,11/30/2016
6830,9,13,0.006038024,12/31/2016
6831,9,13,0.002620447,1/31/2017
6832,9,13,-0.000246119,2/28/2017
6833,9,13,0.002022875,3/31/2017
6834,9,13,0.002741062,4/30/2017
6835,9,13,0.010528994,5/31/2017
6836,9,13,0.00726908,6/30/2017
6837,10,13,0.010731827,7/31/2016
6838,10,13,0.010731183,8/31/2016
6839,10,13,0.010858743,9/30/2016
